food_id,state,food_class,food_name,portion_size_g,calories,protein_g,carbs_g,fat_g,is_veg,cooking_method,image_path
7357,Punjab,curry,paneer_butter_masala,247,581.98,18.86,24.39,41.76,veg,gravy,images/paneer_butter_masala_7357.jpg
7358,West Bengal,sweet,rasgulla,73,136.48,2.85,25.65,1.4,veg,syrup,images/rasgulla_7358.jpg
7359,Tamil Nadu,dosa,masala_dosa,129,218.81,4.97,41.26,7.23,veg,fried,images/masala_dosa_7359.jpg
7360,West Bengal,sweet,rasgulla,97,186.36,3.96,34.62,1.92,veg,syrup,images/rasgulla_7360.jpg
7361,Punjab,curry,butter_chicken,155,356.4,23.94,9.91,29.11,nonveg,gravy,images/butter_chicken_7361.jpg
7363,Punjab,curry,butter_chicken,157,359.36,21.95,10.14,29.15,nonveg,gravy,images/butter_chicken_7363.jpg
7364,Odisha,dal,dalma,178,229.24,8.21,33.16,5.61,veg,boiled,images/dalma_7364.jpg
7365,West Bengal,sweet,rasgulla,82,154.37,3.29,29.84,1.54,veg,syrup,images/rasgulla_7365.jpg
7366,Tamil Nadu,dosa,masala_dosa,173,280.39,6.46,49.62,10.08,veg,fried,images/masala_dosa_7366.jpg
7367,Maharashtra,snack,samosa,66,163.17,3.29,21.04,9.93,veg,fried,images/samosa_7367.jpg
7368,Tamil Nadu,idli,idli,94,109.28,2.89,19.27,0.9,veg,steamed,images/idli_7368.jpg
7369,West Bengal,sweet,rasgulla,200,385.65,8.11,69.42,3.83,veg,syrup,images/rasgulla_7369.jpg
7370,Tamil Nadu,dosa,masala_dosa,221,368.28,8.83,67.67,12.42,veg,fried,images/masala_dosa_7370.jpg
7371,Odisha,sweet,chhena_poda,91,280.31,7.0,36.34,10.14,veg,baked,images/chhena_poda_7371.jpg
7372,West Bengal,sweet,rasgulla,120,218.35,5.07,41.98,2.39,veg,syrup,images/rasgulla_7372.jpg
7373,West Bengal,sweet,rasgulla,154,295.5,6.26,51.36,3.05,veg,syrup,images/rasgulla_7373.jpg
7375,Maharashtra,snack,samosa,54,147.12,2.88,17.07,7.4,veg,fried,images/samosa_7375.jpg
7376,Maharashtra,snack,samosa,63,171.47,3.24,19.72,8.49,veg,fried,images/samosa_7376.jpg
7378,Maharashtra,snack,samosa,77,202.26,3.77,21.96,11.19,veg,fried,images/samosa_7378.jpg
7379,Odisha,dal,dalma,221,252.26,11.73,41.54,7.11,veg,boiled,images/dalma_7379.jpg
7381,Tamil Nadu,idli,idli,150,169.18,4.81,35.56,1.61,veg,steamed,images/idli_7381.jpg
7382,Tamil Nadu,idli,idli,168,173.85,4.7,35.19,1.62,veg,steamed,images/idli_7382.jpg
7383,Maharashtra,snack,samosa,129,354.29,6.08,38.99,17.06,veg,fried,images/samosa_7383.jpg
7384,Maharashtra,snack,samosa,103,261.07,5.36,32.11,13.83,veg,fried,images/samosa_7384.jpg
7385,Tamil Nadu,dosa,masala_dosa,147,243.12,5.58,43.38,8.64,veg,fried,images/masala_dosa_7385.jpg
7386,Tamil Nadu,dosa,masala_dosa,203,360.61,7.98,61.46,13.1,veg,fried,images/masala_dosa_7386.jpg
7387,Telangana,biryani,veg_biryani,245,390.07,11.29,65.92,12.59,veg,fried,images/veg_biryani_7387.jpg
7388,West Bengal,sweet,rasgulla,141,248.19,5.72,51.12,2.87,veg,syrup,images/rasgulla_7388.jpg
7389,Punjab,curry,butter_chicken,249,625.05,36.72,13.94,47.62,nonveg,gravy,images/butter_chicken_7389.jpg
7390,Tamil Nadu,idli,idli,153,160.03,4.7,33.15,1.46,veg,steamed,images/idli_7390.jpg
7391,Punjab,curry,butter_chicken,272,704.36,43.71,15.42,51.71,nonveg,gravy,images/butter_chicken_7391.jpg
7392,Punjab,curry,butter_chicken,165,367.16,25.22,9.45,27.63,nonveg,gravy,images/butter_chicken_7392.jpg
7393,Punjab,curry,paneer_butter_masala,277,596.46,22.78,29.09,48.69,veg,gravy,images/paneer_butter_masala_7393.jpg
7394,Tamil Nadu,idli,idli,131,146.43,3.66,31.11,1.28,veg,steamed,images/idli_7394.jpg
7395,Odisha,dal,dalma,234,282.99,12.4,44.91,7.39,veg,boiled,images/dalma_7395.jpg
7396,West Bengal,sweet,rasgulla,189,325.43,7.49,65.64,3.89,veg,syrup,images/rasgulla_7396.jpg
7397,West Bengal,sweet,rasgulla,72,121.08,2.69,25.54,1.52,veg,syrup,images/rasgulla_7397.jpg
7398,Punjab,curry,butter_chicken,246,590.26,34.41,15.45,45.01,nonveg,gravy,images/butter_chicken_7398.jpg
7401,Tamil Nadu,dosa,masala_dosa,129,230.68,5.04,35.98,7.8,veg,fried,images/masala_dosa_7401.jpg
7403,West Bengal,sweet,rasgulla,102,171.62,4.1,36.23,2.04,veg,syrup,images/rasgulla_7403.jpg
7405,Punjab,curry,butter_chicken,211,509.88,31.0,13.59,39.6,nonveg,gravy,images/butter_chicken_7405.jpg
7406,Tamil Nadu,dosa,masala_dosa,237,413.57,9.22,74.29,13.51,veg,fried,images/masala_dosa_7406.jpg
7408,Tamil Nadu,dosa,masala_dosa,232,397.41,8.68,69.87,13.71,veg,fried,images/masala_dosa_7408.jpg
7409,West Bengal,sweet,rasgulla,182,334.77,7.78,66.29,3.35,veg,syrup,images/rasgulla_7409.jpg
7410,Tamil Nadu,idli,idli,186,212.78,5.43,40.42,1.95,veg,steamed,images/idli_7410.jpg
7411,Punjab,curry,butter_chicken,242,606.07,34.78,14.82,43.42,nonveg,gravy,images/butter_chicken_7411.jpg
7412,Telangana,biryani,chicken_biryani,352,639.59,23.33,84.58,27.79,nonveg,fried,images/chicken_biryani_7412.jpg
7413,Maharashtra,snack,samosa,149,378.12,7.25,44.77,22.42,veg,fried,images/samosa_7413.jpg
7415,Maharashtra,snack,samosa,97,250.28,5.06,30.24,12.54,veg,fried,images/samosa_7415.jpg
7416,Punjab,curry,butter_chicken,157,359.56,24.84,8.95,27.45,nonveg,gravy,images/butter_chicken_7416.jpg
7417,Maharashtra,snack,samosa,130,339.76,6.41,40.65,19.28,veg,fried,images/samosa_7417.jpg
7418,Punjab,curry,butter_chicken,201,510.7,31.01,12.62,33.32,nonveg,gravy,images/butter_chicken_7418.jpg
7419,Telangana,biryani,chicken_biryani,243,460.46,18.03,62.15,17.99,nonveg,fried,images/chicken_biryani_7419.jpg
7420,Odisha,rice,pakhala,178,150.01,3.32,34.32,0.94,veg,fermented,images/pakhala_7420.jpg
7421,Maharashtra,snack,samosa,112,303.89,5.7,34.87,15.58,veg,fried,images/samosa_7421.jpg
7422,West Bengal,sweet,rasgulla,186,315.91,7.85,61.33,3.62,veg,syrup,images/rasgulla_7422.jpg
7423,West Bengal,sweet,rasgulla,120,225.49,5.12,44.26,2.27,veg,syrup,images/rasgulla_7423.jpg
7425,Tamil Nadu,dosa,masala_dosa,131,211.91,5.08,36.41,7.56,veg,fried,images/masala_dosa_7425.jpg
7426,Tamil Nadu,dosa,masala_dosa,182,312.5,7.12,53.59,11.56,veg,fried,images/masala_dosa_7426.jpg
7427,Odisha,rice,pakhala,214,178.67,4.14,42.72,1.14,veg,fermented,images/pakhala_7427.jpg
7428,Telangana,biryani,chicken_biryani,219,415.04,15.08,56.11,17.58,nonveg,fried,images/chicken_biryani_7428.jpg
7429,Odisha,rice,pakhala,300,291.28,5.74,63.28,1.45,veg,fermented,images/pakhala_7429.jpg
7430,Odisha,sweet,chhena_poda,106,359.77,9.11,40.64,12.41,veg,baked,images/chhena_poda_7430.jpg
7431,Maharashtra,snack,samosa,82,211.5,4.27,22.75,10.63,veg,fried,images/samosa_7431.jpg
7432,Tamil Nadu,dosa,masala_dosa,203,342.39,8.66,62.66,11.42,veg,fried,images/masala_dosa_7432.jpg
7433,Tamil Nadu,dosa,masala_dosa,185,331.54,7.05,52.26,11.64,veg,fried,images/masala_dosa_7433.jpg
7434,Tamil Nadu,idli,idli,91,100.62,2.51,19.24,0.98,veg,steamed,images/idli_7434.jpg
7435,Tamil Nadu,dosa,masala_dosa,135,216.72,5.26,40.84,8.19,veg,fried,images/masala_dosa_7435.jpg
7436,West Bengal,sweet,rasgulla,155,257.83,5.92,52.0,3.05,veg,syrup,images/rasgulla_7436.jpg
7439,Punjab,curry,paneer_butter_masala,212,487.95,18.18,22.37,40.55,veg,gravy,images/paneer_butter_masala_7439.jpg
7440,Telangana,biryani,chicken_biryani,252,477.14,18.35,65.36,20.09,nonveg,fried,images/chicken_biryani_7440.jpg
7441,Odisha,rice,pakhala,266,230.48,5.45,50.72,1.27,veg,fermented,images/pakhala_7441.jpg
7442,West Bengal,sweet,rasgulla,164,296.17,6.4,56.8,3.2,veg,syrup,images/rasgulla_7442.jpg
7444,Tamil Nadu,idli,idli,91,101.16,2.56,19.82,0.86,veg,steamed,images/idli_7444.jpg
7448,Maharashtra,snack,samosa,70,186.16,3.65,20.6,9.7,veg,fried,images/samosa_7448.jpg
7449,Maharashtra,snack,samosa,68,185.85,3.53,20.32,8.8,veg,fried,images/samosa_7449.jpg
7450,West Bengal,sweet,rasgulla,165,312.77,6.91,61.21,3.29,veg,syrup,images/rasgulla_7450.jpg
7451,Tamil Nadu,dosa,masala_dosa,136,246.95,5.2,40.58,8.76,veg,fried,images/masala_dosa_7451.jpg
7452,West Bengal,sweet,rasgulla,119,201.44,4.72,39.52,2.34,veg,syrup,images/rasgulla_7452.jpg
7456,Tamil Nadu,dosa,masala_dosa,197,329.53,7.47,60.42,11.21,veg,fried,images/masala_dosa_7456.jpg
7458,Punjab,curry,butter_chicken,159,366.14,22.92,9.07,28.64,nonveg,gravy,images/butter_chicken_7458.jpg
7459,Telangana,biryani,veg_biryani,222,343.52,10.41,60.88,10.74,veg,fried,images/veg_biryani_7459.jpg
7461,Maharashtra,snack,samosa,112,290.55,5.5,35.96,15.96,veg,fried,images/samosa_7461.jpg
7462,West Bengal,sweet,rasgulla,73,135.09,2.94,25.85,1.46,veg,syrup,images/rasgulla_7462.jpg
7464,Tamil Nadu,dosa,masala_dosa,136,225.72,5.48,40.18,7.95,veg,fried,images/masala_dosa_7464.jpg
7465,Punjab,curry,paneer_butter_masala,179,390.31,15.23,16.65,32.74,veg,gravy,images/paneer_butter_masala_7465.jpg
7466,West Bengal,sweet,rasgulla,111,212.16,4.45,38.48,2.23,veg,syrup,images/rasgulla_7466.jpg
7467,Maharashtra,snack,samosa,50,139.97,2.64,14.35,7.08,veg,fried,images/samosa_7467.jpg
7468,Tamil Nadu,dosa,masala_dosa,151,237.63,6.14,44.12,9.56,veg,fried,images/masala_dosa_7468.jpg
7469,Odisha,rice,pakhala,213,183.9,4.49,43.4,1.03,veg,fermented,images/pakhala_7469.jpg
7470,Maharashtra,snack,samosa,59,143.48,3.05,17.66,7.71,veg,fried,images/samosa_7470.jpg
7471,Punjab,curry,butter_chicken,178,449.08,27.49,10.88,33.24,nonveg,gravy,images/butter_chicken_7471.jpg
7473,Tamil Nadu,idli,idli,95,109.91,3.03,20.93,0.93,veg,steamed,images/idli_7473.jpg
7474,Tamil Nadu,idli,idli,130,150.39,4.2,29.57,1.33,veg,steamed,images/idli_7474.jpg
7475,West Bengal,sweet,rasgulla,57,102.47,2.31,18.66,1.08,veg,syrup,images/rasgulla_7475.jpg
7476,Tamil Nadu,idli,idli,187,216.25,5.16,43.51,1.85,veg,steamed,images/idli_7476.jpg
7477,Odisha,dal,dalma,176,199.61,8.13,31.5,4.87,veg,boiled,images/dalma_7477.jpg
7478,Punjab,curry,butter_chicken,245,625.04,39.63,15.7,44.79,nonveg,gravy,images/butter_chicken_7478.jpg
7479,West Bengal,sweet,rasgulla,96,174.28,3.96,33.73,1.87,veg,syrup,images/rasgulla_7479.jpg
7480,Maharashtra,snack,samosa,84,211.32,4.48,25.66,11.91,veg,fried,images/samosa_7480.jpg
7481,Maharashtra,snack,samosa,74,184.81,3.58,21.52,10.53,veg,fried,images/samosa_7481.jpg
7482,West Bengal,sweet,rasgulla,77,144.31,3.0,24.94,1.6,veg,syrup,images/rasgulla_7482.jpg
7483,West Bengal,sweet,rasgulla,88,169.73,3.5,32.92,1.7,veg,syrup,images/rasgulla_7483.jpg
7484,Odisha,rice,pakhala,200,179.27,4.15,41.45,0.97,veg,fermented,images/pakhala_7484.jpg
7485,Odisha,rice,pakhala,250,230.63,4.65,46.04,1.21,veg,fermented,images/pakhala_7485.jpg
7486,Odisha,sweet,chhena_poda,152,456.45,12.07,57.14,18.62,veg,baked,images/chhena_poda_7486.jpg
7487,Maharashtra,snack,samosa,97,245.82,5.13,30.9,13.61,veg,fried,images/samosa_7487.jpg
7488,West Bengal,sweet,rasgulla,86,147.38,3.53,31.89,1.73,veg,syrup,images/rasgulla_7488.jpg
7489,Maharashtra,snack,samosa,74,187.43,3.88,22.41,9.95,veg,fried,images/samosa_7489.jpg
7490,Tamil Nadu,idli,idli,125,135.22,3.61,26.7,1.34,veg,steamed,images/idli_7490.jpg
7491,West Bengal,sweet,rasgulla,75,145.33,2.79,27.96,1.54,veg,syrup,images/rasgulla_7491.jpg
7492,Tamil Nadu,dosa,masala_dosa,128,203.9,4.8,36.24,7.25,veg,fried,images/masala_dosa_7492.jpg
7493,West Bengal,sweet,rasgulla,122,202.54,4.67,40.05,2.3,veg,syrup,images/rasgulla_7493.jpg
7494,Odisha,dal,dalma,228,294.04,11.76,40.97,6.51,veg,boiled,images/dalma_7494.jpg
7495,Odisha,rice,pakhala,181,173.55,3.43,37.8,0.87,veg,fermented,images/pakhala_7495.jpg
7498,Odisha,dal,dalma,163,180.41,7.75,28.22,4.69,veg,boiled,images/dalma_7498.jpg
7499,Odisha,dal,dalma,123,151.72,6.21,23.79,3.92,veg,boiled,images/dalma_7499.jpg
7500,Tamil Nadu,idli,idli,166,189.61,4.68,35.79,1.78,veg,steamed,images/idli_7500.jpg
7501,Tamil Nadu,dosa,masala_dosa,130,204.04,5.54,38.74,7.32,veg,fried,images/masala_dosa_7501.jpg
7502,Maharashtra,snack,samosa,103,254.1,5.04,32.94,15.54,veg,fried,images/samosa_7502.jpg
7503,Telangana,biryani,chicken_biryani,224,434.52,15.99,57.25,18.69,nonveg,fried,images/chicken_biryani_7503.jpg
7504,West Bengal,sweet,rasgulla,143,252.62,5.94,51.35,3.06,veg,syrup,images/rasgulla_7504.jpg
7505,Maharashtra,snack,samosa,54,141.93,2.89,17.19,7.52,veg,fried,images/samosa_7505.jpg
7506,Maharashtra,snack,samosa,103,264.51,5.47,31.42,15.52,veg,fried,images/samosa_7506.jpg
7508,Punjab,curry,paneer_butter_masala,201,460.42,15.05,20.64,35.39,veg,gravy,images/paneer_butter_masala_7508.jpg
7509,Maharashtra,snack,samosa,126,346.56,6.34,40.8,18.9,veg,fried,images/samosa_7509.jpg
7510,Maharashtra,snack,samosa,110,301.98,5.5,30.74,14.28,veg,fried,images/samosa_7510.jpg
7511,Tamil Nadu,dosa,masala_dosa,136,220.82,5.25,42.08,8.46,veg,fried,images/masala_dosa_7511.jpg
7512,Maharashtra,snack,samosa,129,329.88,6.78,39.89,19.27,veg,fried,images/samosa_7512.jpg
7513,Tamil Nadu,idli,idli,104,109.91,3.02,23.34,1.09,veg,steamed,images/idli_7513.jpg
7514,Tamil Nadu,idli,idli,185,196.53,5.46,39.16,1.88,veg,steamed,images/idli_7514.jpg
7515,West Bengal,sweet,rasgulla,196,354.28,8.08,72.3,3.67,veg,syrup,images/rasgulla_7515.jpg
7516,Odisha,sweet,chhena_poda,149,457.8,12.26,59.82,18.6,veg,baked,images/chhena_poda_7516.jpg
7517,Maharashtra,snack,samosa,77,198.37,3.77,24.23,10.49,veg,fried,images/samosa_7517.jpg
7518,Tamil Nadu,idli,idli,179,183.3,5.33,38.44,1.91,veg,steamed,images/idli_7518.jpg
7519,Maharashtra,snack,samosa,125,305.04,6.52,37.17,17.03,veg,fried,images/samosa_7519.jpg
7520,Maharashtra,snack,samosa,137,345.44,6.59,41.87,20.63,veg,fried,images/samosa_7520.jpg
7521,Tamil Nadu,dosa,masala_dosa,171,302.35,6.48,48.47,9.69,veg,fried,images/masala_dosa_7521.jpg
7522,West Bengal,sweet,rasgulla,134,240.83,5.62,46.66,2.55,veg,syrup,images/rasgulla_7522.jpg
7523,Tamil Nadu,idli,idli,146,153.09,4.09,30.99,1.37,veg,steamed,images/idli_7523.jpg
7524,Maharashtra,snack,samosa,120,291.86,5.88,33.56,17.97,veg,fried,images/samosa_7524.jpg
7525,West Bengal,sweet,rasgulla,180,308.99,7.52,58.26,3.51,veg,syrup,images/rasgulla_7525.jpg
7526,Tamil Nadu,dosa,masala_dosa,220,351.51,8.49,62.23,12.27,veg,fried,images/masala_dosa_7526.jpg
7527,Odisha,sweet,chhena_poda,195,619.86,15.66,76.73,24.3,veg,baked,images/chhena_poda_7527.jpg
7529,Tamil Nadu,idli,idli,168,191.69,5.26,39.44,1.8,veg,steamed,images/idli_7529.jpg
7530,Punjab,curry,butter_chicken,275,651.21,40.52,17.56,49.53,nonveg,gravy,images/butter_chicken_7530.jpg
7531,West Bengal,sweet,rasgulla,73,122.1,3.14,24.11,1.46,veg,syrup,images/rasgulla_7531.jpg
7532,Punjab,curry,paneer_butter_masala,215,488.76,17.72,22.99,38.19,veg,gravy,images/paneer_butter_masala_7532.jpg
7533,Maharashtra,snack,samosa,115,293.15,6.0,36.87,15.38,veg,fried,images/samosa_7533.jpg
7534,Tamil Nadu,dosa,masala_dosa,126,202.45,4.79,37.62,7.27,veg,fried,images/masala_dosa_7534.jpg
7535,Maharashtra,snack,samosa,149,376.53,8.01,45.05,21.15,veg,fried,images/samosa_7535.jpg
7536,Maharashtra,snack,samosa,100,269.72,4.71,32.09,14.67,veg,fried,images/samosa_7536.jpg
7537,West Bengal,sweet,rasgulla,63,109.12,2.39,22.71,1.26,veg,syrup,images/rasgulla_7537.jpg
7538,Telangana,biryani,chicken_biryani,283,520.98,18.44,65.81,21.61,nonveg,fried,images/chicken_biryani_7538.jpg
7539,Maharashtra,snack,samosa,100,256.92,5.0,28.41,15.0,veg,fried,images/samosa_7539.jpg
7540,Odisha,rice,pakhala,200,182.96,3.8,38.63,0.95,veg,fermented,images/pakhala_7540.jpg
7541,Maharashtra,snack,samosa,135,359.63,6.9,41.6,19.78,veg,fried,images/samosa_7541.jpg
7542,Odisha,dal,dalma,191,230.35,10.15,35.89,6.08,veg,boiled,images/dalma_7542.jpg
7543,Odisha,dal,dalma,149,183.13,7.58,25.57,4.6,veg,boiled,images/dalma_7543.jpg
7544,Maharashtra,snack,samosa,120,312.74,6.09,34.9,16.41,veg,fried,images/samosa_7544.jpg
7545,Maharashtra,snack,samosa,120,291.77,6.08,38.63,16.05,veg,fried,images/samosa_7545.jpg
7546,Punjab,curry,paneer_butter_masala,269,613.86,23.03,26.56,47.55,veg,gravy,images/paneer_butter_masala_7546.jpg
7547,Punjab,curry,butter_chicken,158,407.21,22.99,9.82,27.17,nonveg,gravy,images/butter_chicken_7547.jpg
7548,Punjab,curry,butter_chicken,223,505.77,31.65,13.16,38.24,nonveg,gravy,images/butter_chicken_7548.jpg
7550,Odisha,dal,dalma,106,134.86,5.41,18.6,3.15,veg,boiled,images/dalma_7550.jpg
7551,West Bengal,sweet,rasgulla,181,315.54,7.37,62.71,3.53,veg,syrup,images/rasgulla_7551.jpg
7552,West Bengal,sweet,rasgulla,179,306.52,6.67,67.24,3.78,veg,syrup,images/rasgulla_7552.jpg
7554,Odisha,dal,dalma,136,170.14,6.54,25.31,3.79,veg,boiled,images/dalma_7554.jpg
7555,Maharashtra,snack,samosa,110,272.65,5.29,31.52,16.16,veg,fried,images/samosa_7555.jpg
7556,West Bengal,sweet,rasgulla,70,118.53,2.62,23.33,1.29,veg,syrup,images/rasgulla_7556.jpg
7557,Odisha,dal,dalma,174,200.94,9.32,32.3,5.17,veg,boiled,images/dalma_7557.jpg
7558,West Bengal,sweet,rasgulla,166,283.46,6.5,61.06,3.58,veg,syrup,images/rasgulla_7558.jpg
7559,Maharashtra,snack,samosa,134,351.0,6.26,38.85,17.88,veg,fried,images/samosa_7559.jpg
7560,Tamil Nadu,idli,idli,198,218.91,6.29,40.69,2.14,veg,steamed,images/idli_7560.jpg
7561,West Bengal,sweet,rasgulla,141,251.54,5.67,49.61,3.02,veg,syrup,images/rasgulla_7561.jpg
7562,Punjab,curry,butter_chicken,175,423.22,26.05,11.04,29.7,nonveg,gravy,images/butter_chicken_7562.jpg
7563,Odisha,rice,pakhala,161,136.96,3.45,32.72,0.79,veg,fermented,images/pakhala_7563.jpg
7564,West Bengal,sweet,rasgulla,83,142.92,3.41,28.69,1.74,veg,syrup,images/rasgulla_7564.jpg
7565,Odisha,dal,dalma,168,202.15,9.05,31.82,4.7,veg,boiled,images/dalma_7565.jpg
7567,Tamil Nadu,idli,idli,165,174.13,4.84,34.29,1.65,veg,steamed,images/idli_7567.jpg
7568,Maharashtra,snack,samosa,83,202.59,4.41,26.34,11.13,veg,fried,images/samosa_7568.jpg
7569,Odisha,sweet,chhena_poda,140,419.2,11.07,58.44,16.29,veg,baked,images/chhena_poda_7569.jpg
7570,Tamil Nadu,dosa,masala_dosa,179,296.35,7.37,51.73,10.65,veg,fried,images/masala_dosa_7570.jpg
7572,West Bengal,sweet,rasgulla,165,307.66,6.22,60.25,3.06,veg,syrup,images/rasgulla_7572.jpg
7573,Punjab,curry,butter_chicken,219,526.95,34.44,12.52,40.16,nonveg,gravy,images/butter_chicken_7573.jpg
7574,Punjab,curry,butter_chicken,196,489.69,31.55,11.76,37.47,nonveg,gravy,images/butter_chicken_7574.jpg
7576,Maharashtra,snack,samosa,121,297.86,6.42,34.07,16.07,veg,fried,images/samosa_7576.jpg
7577,Maharashtra,snack,samosa,117,297.47,5.39,33.06,15.92,veg,fried,images/samosa_7577.jpg
7579,Punjab,curry,butter_chicken,166,384.82,25.26,9.87,29.5,nonveg,gravy,images/butter_chicken_7579.jpg
7583,Tamil Nadu,idli,idli,97,111.35,3.13,20.13,0.93,veg,steamed,images/idli_7583.jpg
7584,Tamil Nadu,dosa,masala_dosa,198,359.2,7.59,55.81,11.2,veg,fried,images/masala_dosa_7584.jpg
7587,Tamil Nadu,idli,idli,150,152.8,4.31,33.86,1.41,veg,steamed,images/idli_7587.jpg
7589,West Bengal,sweet,rasgulla,168,316.42,6.71,57.63,3.34,veg,syrup,images/rasgulla_7589.jpg
7590,Tamil Nadu,idli,idli,188,200.6,5.98,41.09,1.84,veg,steamed,images/idli_7590.jpg
7592,Punjab,curry,paneer_butter_masala,213,469.89,18.33,20.02,40.12,veg,gravy,images/paneer_butter_masala_7592.jpg
7593,Telangana,biryani,chicken_biryani,362,699.2,25.52,85.76,30.52,nonveg,fried,images/chicken_biryani_7593.jpg
7594,Tamil Nadu,dosa,masala_dosa,215,378.27,7.96,65.79,12.8,veg,fried,images/masala_dosa_7594.jpg
7595,Maharashtra,snack,samosa,89,239.71,4.13,28.73,13.38,veg,fried,images/samosa_7595.jpg
7597,West Bengal,sweet,rasgulla,115,206.1,4.91,43.43,2.14,veg,syrup,images/rasgulla_7597.jpg
7598,Tamil Nadu,idli,idli,171,196.73,5.23,37.59,1.68,veg,steamed,images/idli_7598.jpg
7599,West Bengal,sweet,rasgulla,52,95.1,1.95,16.78,1.02,veg,syrup,images/rasgulla_7599.jpg
7600,Maharashtra,snack,samosa,106,261.58,5.17,30.52,14.86,veg,fried,images/samosa_7600.jpg
7601,Telangana,biryani,chicken_biryani,266,465.78,19.16,62.75,19.82,nonveg,fried,images/chicken_biryani_7601.jpg
7602,Maharashtra,snack,samosa,112,273.91,5.38,34.79,16.18,veg,fried,images/samosa_7602.jpg
7604,Tamil Nadu,idli,idli,196,201.39,5.77,43.69,2.02,veg,steamed,images/idli_7604.jpg
7605,Maharashtra,snack,samosa,118,284.78,5.57,35.84,15.59,veg,fried,images/samosa_7605.jpg
7606,Odisha,rice,pakhala,210,188.93,4.1,39.39,1.08,veg,fermented,images/pakhala_7606.jpg
7607,Odisha,sweet,chhena_poda,153,496.95,11.31,59.89,19.41,veg,baked,images/chhena_poda_7607.jpg
7608,Maharashtra,snack,samosa,60,150.65,2.86,19.0,8.29,veg,fried,images/samosa_7608.jpg
7609,Tamil Nadu,dosa,masala_dosa,158,284.39,5.91,51.1,9.36,veg,fried,images/masala_dosa_7609.jpg
7610,West Bengal,sweet,rasgulla,135,237.98,5.55,46.18,2.69,veg,syrup,images/rasgulla_7610.jpg
7613,Tamil Nadu,dosa,masala_dosa,185,329.29,7.54,51.42,10.54,veg,fried,images/masala_dosa_7613.jpg
7614,Odisha,sweet,chhena_poda,91,286.13,7.76,37.35,10.28,veg,baked,images/chhena_poda_7614.jpg
7615,Odisha,dal,dalma,193,246.37,9.55,37.25,5.64,veg,boiled,images/dalma_7615.jpg
7617,Punjab,curry,paneer_butter_masala,253,586.98,18.82,26.78,41.97,veg,gravy,images/paneer_butter_masala_7617.jpg
7618,Maharashtra,snack,samosa,114,314.39,5.51,36.26,16.7,veg,fried,images/samosa_7618.jpg
7619,Telangana,biryani,veg_biryani,388,621.19,19.17,100.17,18.33,veg,fried,images/veg_biryani_7619.jpg
7620,Maharashtra,snack,samosa,131,313.4,6.73,40.54,19.15,veg,fried,images/samosa_7620.jpg
7621,Tamil Nadu,idli,idli,162,190.47,4.48,37.59,1.71,veg,steamed,images/idli_7621.jpg
7623,West Bengal,sweet,rasgulla,56,104.33,2.18,20.06,1.11,veg,syrup,images/rasgulla_7623.jpg
7624,Telangana,biryani,chicken_biryani,280,531.91,19.94,67.61,22.23,nonveg,fried,images/chicken_biryani_7624.jpg
7625,West Bengal,sweet,rasgulla,124,239.14,5.27,40.07,2.47,veg,syrup,images/rasgulla_7625.jpg
7626,West Bengal,sweet,rasgulla,70,124.89,2.72,23.82,1.33,veg,syrup,images/rasgulla_7626.jpg
7628,West Bengal,sweet,rasgulla,69,124.78,2.79,23.05,1.48,veg,syrup,images/rasgulla_7628.jpg
7629,Maharashtra,snack,samosa,72,200.85,3.65,22.17,9.36,veg,fried,images/samosa_7629.jpg
7630,Odisha,rice,pakhala,209,186.96,4.15,40.03,1.06,veg,fermented,images/pakhala_7630.jpg
7631,Maharashtra,snack,samosa,85,237.42,3.93,24.38,11.54,veg,fried,images/samosa_7631.jpg
7632,Odisha,rice,pakhala,157,149.05,2.9,31.4,0.82,veg,fermented,images/pakhala_7632.jpg
7633,Maharashtra,snack,samosa,76,190.04,3.79,21.37,10.02,veg,fried,images/samosa_7633.jpg
7635,West Bengal,sweet,rasgulla,183,308.49,7.53,68.43,3.73,veg,syrup,images/rasgulla_7635.jpg
7636,West Bengal,sweet,rasgulla,106,178.97,4.18,40.06,2.08,veg,syrup,images/rasgulla_7636.jpg
7637,Punjab,curry,butter_chicken,227,577.44,35.89,13.23,41.18,nonveg,gravy,images/butter_chicken_7637.jpg
7639,Odisha,rice,pakhala,298,270.22,5.57,55.57,1.52,veg,fermented,images/pakhala_7639.jpg
7641,Maharashtra,snack,samosa,70,189.07,3.68,21.16,9.71,veg,fried,images/samosa_7641.jpg
7642,Tamil Nadu,idli,idli,92,107.2,2.76,18.82,0.93,veg,steamed,images/idli_7642.jpg
7643,Tamil Nadu,idli,idli,118,134.91,3.6,26.85,1.09,veg,steamed,images/idli_7643.jpg
7646,Maharashtra,snack,samosa,138,332.84,7.39,42.07,20.15,veg,fried,images/samosa_7646.jpg
7647,West Bengal,sweet,rasgulla,72,132.96,2.97,26.71,1.47,veg,syrup,images/rasgulla_7647.jpg
